NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,STDEV_NOISE,MAX_NOISE,RXPACC
1,5.56,748,9406,10919,6219,10859,72,1066,808
1,1.7,751,4299,7448,5869,7742,44,885,376
1,1.6,746,5367,17776,14246,7246,52,873,437
0,5.2,747,18875,18907,13126,9746,64,1715,277
0,2.58,747,17676,16894,9868,9226,60,1427,295
1,5.0,744,4701,2281,3023,2022,80,1190,1024
1,3.71,739,254,2637,2382,9914,60,914,834
0,1.17,745,4103,17783,14300,9546,32,835,266
1,9.01,749,3967,5110,4839,3851,72,1081,1024
1,6.1,743,5520,9409,6906,2403,84,1244,1024
1,4.91,748,9424,13502,10903,4151,80,1203,1024
1,5.69,743,7724,12567,8919,5292,68,1011,1024
1,4.62,742,1308,5866,6140,14045,64,963,1024
0,2.82,744,3609,14316,16748,8730,60,1084,362
1,3.08,750,6749,17887,18858,10295,56,841,663
1,1.33,744,5636,16738,11565,11403,72,1076,571
0,0.76,750,19416,20178,19500,13183,124,3172,305
0,2.81,747,7134,19725,17528,10236,88,1682,410
0,1.99,751,6720,14832,18232,9594,44,927,354
1,1.98,745,5987,4205,8453,6322,76,1145,1024
0,4.66,747,2722,7882,6533,11340,100,1805,409
0,3.03,747,10811,13141,7925,14922,88,1353,470
0,2.64,748,9830,10470,7176,14679,56,1060,370
0,1.55,748,2476,17121,15039,10921,32,769,318
0,2.35,745,12016,8888,7509,8042,36,792,356
0,3.69,745,7346,18284,12346,14684,60,898,626
1,1.47,749,9377,15339,10016,7379,72,1077,1024
0,0.69,743,14670,16609,13692,10479,68,1715,260
0,2.25,749,110,17698,17522,11955,40,838,335
0,5.38,750,12378,17792,10976,6164,72,1607,319
0,0.86,748,17445,19353,17031,11921,64,1694,284
1,4.05,744,4096,767,1820,4552,84,1230,1024
1,3.89,735,1116,1490,1855,885,80,1214,928
1,5.81,745,10244,18576,10403,10035,152,2314,843
1,4.95,729,2238,1980,1635,3438,88,1301,1024
1,4.93,749,92,14562,12154,6067,68,1029,1024
1,3.49,749,5096,6093,6941,3125,88,1315,1024
1,9.09,740,3586,810,2179,4998,84,1241,1024
1,4.01,743,1088,2397,1642,2904,80,1195,1024
1,1.35,750,10148,16710,16031,11072,132,2018,549
0,0.78,750,14943,17891,14499,12255,56,1485,265
1,6.15,751,5565,19326,16384,10247,116,1758,505
1,6.99,744,7002,8475,11582,17409,76,1141,1025
0,0.92,745,4032,18469,15693,10345,56,1496,270
0,1.02,747,11089,9641,15872,18039,140,2805,354
0,2.52,746,3244,13045,18270,12363,72,1229,453
1,4.98,749,8961,4451,8932,4349,76,1132,1024
1,5.39,743,1275,1382,1362,4048,72,1079,1024
0,6.14,747,2006,11168,9576,13247,100,1732,467
0,1.04,744,16538,5594,4598,11581,104,2486,276
1,9.02,737,1180,1616,1629,3869,80,1190,1024
0,2.1,748,15008,10217,12603,8559,48,1048,308
0,3.37,747,1443,14001,9766,7032,48,1105,287
0,2.8,745,8781,17312,14293,15729,52,781,655
0,3.59,746,9719,14276,8270,9073,40,720,396
1,5.67,745,6667,7348,8674,3541,84,1254,1024
0,3.51,749,2430,17033,16352,14089,68,1359,347
1,4.88,741,1008,1931,1775,11084,56,833,579
0,7.87,745,8392,9873,6297,5280,72,1072,1025
1,4.93,745,6416,5112,3895,13571,60,900,731
0,1.31,749,6576,16672,14984,10328,48,728,499
0,3.61,746,4662,15559,16797,7261,56,1460,262
1,4.86,733,4340,3559,2724,1266,72,1074,864
1,4.25,746,1210,2411,2521,4248,76,1142,1024
1,4.05,745,8992,11165,6721,14275,52,781,562
1,3.67,735,3525,3788,4046,4188,80,1194,1024
0,1.1,751,16348,16683,14484,9815,100,2441,261
1,4.63,750,65,16555,17816,7327,52,779,538
1,6.14,743,3034,5058,4076,918,72,1068,1024
1,2.7,750,9491,10663,10139,11399,52,783,559
1,6.91,744,2422,2751,1568,9446,76,1130,1024
0,2.18,749,7997,16465,15920,9444,72,1784,263
0,4.26,746,9571,10349,9542,12907,68,1012,794
0,1.55,744,13899,17531,19274,16167,120,2696,337
1,6.56,745,14402,17044,10096,7042,224,3433,918
1,3.93,742,3349,925,1233,6715,64,973,1024
0,2.49,750,17135,15547,16271,28515,56,853,570
0,6.08,743,13542,13003,8672,18081,104,1585,536
0,2.32,751,9702,15062,11142,11474,40,847,330
1,5.5,746,1188,8425,7999,3460,96,1461,1024
0,4.49,744,1905,4668,2803,12995,72,1301,423
0,0.2,748,10944,6400,6520,10681,72,1908,278
1,1.52,745,2915,17999,14226,12803,44,699,459
0,1.32,745,17154,17024,9463,9627,44,1131,260
1,5.05,745,3084,4433,3001,574,64,968,832
0,0.78,747,6916,8327,11082,12380,148,3348,290
1,5.95,750,11002,12935,10797,7739,64,955,752
1,4.86,739,1481,2807,3184,1867,80,1177,1024
1,1.39,749,17073,16313,12318,6838,116,1854,443
1,7.41,749,7283,7861,5613,9687,64,973,1024
1,4.21,747,17318,10780,8317,10233,60,889,694
0,1.73,749,3325,17651,17376,10454,44,880,348
0,2.47,746,4090,8983,6145,9229,40,892,298
1,6.64,743,5959,9393,7166,10850,52,775,451
0,6.54,744,9171,19206,15231,10295,72,1068,597
1,1.2,749,6735,10221,10141,11872,156,2367,880
1,1.47,748,7688,11410,9167,10628,72,1087,1024
0,3.5,741,7692,3695,5649,10184,72,1081,1024
0,4.38,744,14031,12733,7957,13589,72,1388,384
1,1.91,748,1498,6328,4566,3201,76,1145,1024
1,8.92,749,7554,7692,5300,5696,68,1013,1024
1,8.91,743,830,1358,1863,7471,72,1084,1024
0,1.38,744,3909,14047,8598,9852,48,1236,261
0,1.52,748,17530,9426,8664,14040,48,1052,371
0,2.15,751,10039,8822,17468,7892,52,982,367
0,2.34,749,17176,19693,16691,11890,72,1845,294
0,0.47,750,18155,19163,15954,11166,56,1495,280
1,6.11,749,4140,12256,12736,3781,72,1078,1024
1,1.66,746,3668,2193,1680,6920,64,962,491
1,2.94,745,3973,4167,3006,806,64,960,832
1,3.47,749,2098,17852,17750,13298,92,1359,1024
0,1.8,744,7624,11759,17809,17516,124,2498,364
1,9.39,739,1009,1671,1222,4228,76,1136,1025
1,4.27,732,626,1145,845,1185,64,974,1024
1,6.29,749,4089,4656,5878,1650,72,1078,1024
0,4.26,746,4683,5489,3426,6467,48,765,447
0,5.24,748,7192,17951,16774,9485,56,844,595
0,1.25,749,5327,17122,10745,11413,48,1145,300
1,3.83,750,3425,10261,9659,4219,80,1180,1024
1,5.93,746,14344,11185,10952,19801,68,1006,667
0,7.03,745,10122,17761,12663,5479,32,708,327
1,6.66,748,4036,6329,5463,20348,64,962,689
1,5.53,742,5510,5317,4127,3360,84,1254,1024
1,8.34,747,5042,3543,5214,9155,64,952,545
1,6.85,730,5106,3173,2384,4883,84,1246,1024
0,1.95,746,17444,17623,13313,10830,68,1747,267
0,1.48,750,4653,15338,13975,12144,48,1057,316
1,2.4,744,2917,7170,9461,6866,64,954,1024
0,0.76,750,7378,18053,15915,10031,40,1066,266
1,3.59,747,1919,2916,1682,4762,72,1087,1024
1,8.2,743,2825,5394,3647,9409,76,1129,1024
1,6.09,745,395,19380,13953,8067,68,1031,911
0,1.4,744,18155,19157,15401,11407,52,1126,345
0,1.47,750,15683,17972,13262,10627,68,1816,266
1,4.7,747,13622,18898,15006,15165,76,1126,811
1,5.96,748,5703,6657,4499,2377,220,3374,1024
1,0.66,745,8845,1425,3461,8706,44,872,345
0,1.15,750,13007,17521,11585,12807,80,1804,302
1,3.49,750,9195,14223,11263,9631,68,1027,1024
1,5.75,745,6589,5508,4803,6424,72,1088,1024
1,8.69,738,2297,2740,2613,4421,88,1303,1025
1,0.87,746,5248,15536,17373,8455,48,1185,278
1,6.54,747,4785,3771,2514,2635,76,1119,1024
1,3.11,744,8061,12548,15989,12049,64,1123,388
1,8.24,742,2460,4745,5323,4758,72,1068,1024
1,1.93,741,289,1577,1779,3579,72,1079,1024
1,9.98,731,1839,1637,1547,2727,88,1322,1024
0,3.62,744,15209,11186,9598,9992,44,1102,292
0,1.08,751,15903,19668,15611,11236,84,2234,286
0,3.13,744,16796,8624,5680,12276,64,1381,361
0,1.37,746,18215,19262,13896,10751,160,4199,276
1,5.29,750,4484,11806,16780,8373,68,1025,729
0,3.29,749,9522,20498,17211,11020,40,922,354
1,5.94,742,1351,1588,1618,1962,76,1126,1024
0,1.35,749,16765,12511,7391,9108,40,763,357
1,5.54,749,1931,8566,9106,6583,80,1183,1024
0,2.17,746,4975,9774,10033,7976,76,1655,341
1,3.78,745,1137,4834,4194,980,76,1130,1024
1,1.52,747,882,15329,17779,8921,132,1994,707
1,5.66,748,7541,4256,3267,2470,76,1121,1024
0,3.45,744,6549,10842,8374,13939,52,936,384
0,1.32,744,89,16822,16763,9242,40,830,312
1,3.55,748,5101,13667,9922,15069,100,1489,884
0,2.12,750,7669,10767,6484,6908,32,733,279
0,5.41,749,5644,18243,17133,9945,56,833,662
0,1.0,747,12347,16701,10061,11292,56,1271,291
0,4.37,751,16107,15516,16400,12627,44,661,435
0,4.57,744,3154,11986,12593,18474,128,1971,581
1,1.08,746,19306,20031,17362,11328,64,1701,292
1,3.49,748,8583,4160,3932,4471,72,1085,1024
0,1.72,745,18138,17311,10995,10828,56,1483,267
1,3.1,745,6826,10457,6550,8177,68,1012,1024
1,5.85,744,4063,4306,4712,11509,48,734,522
0,1.88,746,6087,7473,13606,14637,104,2272,317
1,3.82,741,890,2777,2084,15442,80,1175,950
0,1.33,747,7640,8348,7361,9866,36,816,301
0,3.89,744,15213,6197,5786,13608,56,1160,351
0,0.54,748,6702,7639,14352,14468,92,2032,313
0,5.45,748,4846,8916,10904,11448,88,1706,387
0,3.15,742,1863,3187,2353,12836,52,921,360
0,4.26,747,5923,15925,19066,10379,68,1009,672
0,1.74,745,14264,17341,11000,15940,72,1416,349
0,2.63,745,12547,11609,16872,12837,56,1132,362
1,10.31,738,2862,2506,1641,1873,76,1147,1025
1,8.08,739,2297,2165,1861,7860,80,1180,1024
1,3.47,746,3532,2764,3724,1457,88,1311,1024
0,2.88,743,6936,10982,8221,12693,80,1208,589
0,1.21,744,9930,18555,12701,13475,108,2853,284
0,1.12,745,5870,15723,17592,9595,108,2783,264
0,2.46,749,15131,4835,8392,9589,68,1813,267
0,2.2,745,10860,15889,13889,11913,52,783,468
0,3.75,745,3450,19221,17196,17961,72,1080,810
1,6.29,742,440,2522,1712,964,80,1209,992
1,1.35,744,11968,19989,16852,7583,60,1571,302
0,3.47,751,3427,12703,15601,14199,60,898,697
0,3.66,749,11238,11539,13406,11856,48,818,437
0,2.54,750,11774,1370,2805,6689,52,1305,268
1,3.12,746,7961,12609,11629,16212,72,1078,1024
0,1.7,748,15329,18272,18011,12044,56,1227,327
0,2.33,746,4688,15257,17910,8250,36,857,302
1,8.27,736,1449,2666,1689,4320,72,1080,1025
0,0.23,747,13990,17361,14392,8942,112,2833,259
0,0.77,746,11414,18136,14335,10524,64,1629,277
1,9.02,739,1900,3115,3291,6917,76,1128,1024
1,2.62,744,4026,5400,4153,3235,80,1182,1024
0,0.94,743,16170,19294,11743,14040,64,1539,310
1,6.79,747,9112,8936,5645,10703,72,1089,1024
1,7.23,744,10216,17106,11558,13313,60,902,918
0,5.63,749,5477,7684,9216,13262,100,1602,447
1,5.17,741,4066,2706,3098,4511,64,967,1024
0,2.11,750,9186,11546,15045,12622,40,603,458
1,6.35,747,7951,15505,17257,9644,40,805,347
0,1.85,743,13283,17691,11865,9638,48,761,454
1,2.62,747,9926,15624,14299,8919,72,1072,1024
0,2.46,747,5348,19576,19330,12149,96,2472,300
0,3.59,748,16690,16572,10853,6807,48,1183,265
1,3.9,751,7563,17784,15398,7121,52,777,644
1,4.59,725,1756,2313,1531,4324,72,1076,1024
0,3.34,746,11492,16796,11214,6401,48,869,372
0,0.83,747,17081,17689,13566,11528,68,1733,265
1,5.75,739,2923,1959,2222,10638,80,1188,1024
1,4.75,747,6056,3828,4607,5002,76,1133,1024
0,1.58,748,16512,18239,15131,11180,68,1814,264
1,0.99,746,14500,18616,18965,9145,76,1964,285
0,2.69,751,4655,14988,17124,8594,56,955,402
1,10.55,734,1065,1804,1716,2589,68,1034,1025
1,5.86,746,12216,9474,8490,25089,88,1304,1024
1,1.32,744,3401,18784,18157,7486,92,1768,392
0,0.61,746,19876,19808,15540,13166,112,2956,293
1,3.5,731,2767,4056,3920,3902,76,1131,1024
1,6.7,742,2172,1457,1185,2870,68,1019,1024
1,7.9,748,2655,3260,2049,8242,44,722,459
1,8.33,740,2234,4578,3989,5525,72,1074,1025
1,8.66,746,8322,8078,11732,11372,64,949,785
1,4.98,735,2258,3983,3024,2858,72,1074,1024
1,5.78,745,11696,11200,6700,5090,68,1022,1024
0,1.26,748,12239,17311,12813,10176,52,1238,282
1,6.89,739,847,2533,1903,1575,148,2243,1024
0,4.35,750,5557,6616,7446,15951,100,1889,367
1,6.21,734,2723,2720,1821,2128,92,1372,1025
0,2.07,750,15280,18942,11833,9233,56,1369,308
0,4.84,745,3353,6291,7263,9203,48,1048,328
0,3.91,750,5970,17881,13974,7323,48,764,450
1,6.16,743,2580,1783,1728,1782,68,1014,1024
0,1.4,745,15226,16841,11190,10203,60,1540,274
1,8.86,734,3749,509,1389,2842,80,1223,1024
1,8.45,740,2145,1532,1296,8093,80,1189,1025
0,1.26,749,13828,6715,5372,10022,64,1714,267
0,1.48,748,6670,18798,10662,14672,136,3210,301
1,7.26,743,11492,11001,7612,17300,60,894,450
1,3.84,742,1431,3795,3045,3292,80,1190,1024
1,9.97,748,10411,15378,14531,14046,84,1248,1025
0,3.99,746,7431,11426,12173,10749,72,1064,727
1,8.57,750,7739,13064,16871,11636,60,908,726
1,4.62,745,6645,7573,4298,2651,72,1078,1024
1,5.07,745,4226,4771,3367,9687,48,731,638
0,0.77,745,6905,16539,12413,10309,44,1136,261
0,5.03,746,3227,10095,5715,10934,88,2047,346
0,5.33,750,10686,16758,11434,9882,44,669,572
0,2.21,745,4134,7786,5609,9242,40,917,290
0,2.99,743,7398,16723,11948,9943,48,763,448
0,1.53,744,12578,8734,11442,17918,120,2124,433
0,3.85,746,4112,6739,10722,10384,52,788,557
0,4.94,746,6212,5317,4348,6592,48,732,507
1,3.17,747,6199,8259,7359,1841,84,1277,1024
0,5.62,744,6711,15007,17503,6446,40,639,442
1,8.69,748,4981,5916,3572,6623,72,1093,1025
0,2.67,750,4557,7749,7689,14721,52,1155,346
0,2.46,744,4238,9884,12793,11518,64,1462,299
0,5.55,746,10129,20004,13437,8073,56,1142,409
1,2.96,745,7652,8286,6431,19013,80,1186,860
1,4.74,744,10232,11012,7606,12926,68,1024,857
1,5.85,744,11079,14456,10751,5938,72,1107,1024
1,4.9,748,2516,7063,5432,1543,76,1136,1024
0,2.68,747,12968,14953,15542,15272,44,837,422
1,5.61,742,2790,2906,1982,4638,80,1193,1024
1,2.15,748,4782,17955,15417,15952,68,1024,932
0,2.82,751,7612,18009,11269,9110,44,969,322
1,6.6,743,693,6529,6603,1244,72,1072,1024
0,0.62,746,8274,18464,15421,10495,68,1811,269
1,4.97,731,2119,2376,2317,2055,68,1028,1024
0,0.78,749,5454,18617,16242,9344,56,1424,285
0,0.96,749,16714,17945,16231,8235,60,1598,262
1,3.66,745,4442,2125,2217,12732,72,1063,740
1,0.93,749,4723,19783,18198,9487,104,1791,475
1,1.19,751,8591,15177,15984,11067,104,1577,493
0,2.89,745,10278,17680,10068,6062,60,1201,347
1,3.19,744,2713,5396,4382,4605,68,1028,1024
0,1.2,750,2232,18341,11822,16011,112,2293,342
1,5.79,746,12631,2516,4715,9309,44,875,337
0,5.13,750,12356,17908,10520,6784,40,793,354
0,0.76,749,17092,13263,11098,20059,144,2688,391
0,1.89,746,12487,7831,13960,12971,48,729,498
0,4.04,749,12037,19155,12701,9583,44,663,510
0,2.26,748,12079,18601,15064,13548,120,2853,310
0,1.83,745,3729,19057,15632,12122,60,1532,286
1,6.55,740,2751,4056,2447,2057,96,1450,1024
0,4.05,748,14312,17127,14694,6977,56,1470,265
1,2.02,740,3735,2470,2220,1444,64,978,992
0,1.25,750,14892,18497,15764,11476,72,1904,275
0,0.7,746,18425,17724,12045,11191,68,1804,272
1,4.31,745,4768,12946,11204,13079,64,961,865
1,3.86,740,2025,929,1354,2324,84,1258,1024
1,3.63,743,6247,1552,2175,4722,72,1081,1024
0,3.86,744,2971,9243,10633,15466,84,1278,958
1,10.04,735,310,1278,1259,2242,80,1212,1024
1,9.1,746,2961,1507,1655,10704,72,1092,1024
0,1.64,751,16937,19553,17086,9704,48,1223,291
1,1.07,750,9053,4520,5900,7810,132,2145,499
0,3.99,747,190,16224,17485,10570,52,828,441
1,6.33,745,3827,1368,2191,6149,72,1087,1024
1,1.75,741,3783,2006,4284,15069,168,2536,1024
1,8.3,741,4342,3792,3035,6498,80,1190,1024
1,3.48,742,7852,4493,3975,4373,80,1206,1024
0,2.39,747,11510,10322,10468,8739,52,1287,270
0,5.58,745,6767,4783,5415,12006,80,1198,1024
0,2.71,747,7400,12418,12154,12438,48,1008,355
0,3.5,745,11101,19204,13765,14116,68,1017,639
1,5.83,747,6961,6920,4600,2614,68,1034,1024
1,6.29,738,964,1341,859,541,72,1069,928
0,1.7,744,12906,17906,13671,10610,76,1983,276
1,6.0,746,10554,17343,12394,8799,180,2774,663
1,4.83,743,932,4660,3411,3037,72,1066,1024
1,5.77,746,282,15368,19218,8728,52,775,592
0,2.46,745,16917,16783,11270,10980,48,1149,278
1,5.43,745,4948,3123,3195,5771,52,827,482
0,1.54,749,5687,14057,16808,10689,52,1348,271
1,4.05,743,643,3962,4240,2371,84,1247,1024
0,3.07,746,5799,3794,2794,16922,68,1002,682
0,4.4,749,9876,16991,9935,7378,40,726,372
0,2.8,750,1054,19512,16562,17627,44,672,571
0,3.96,746,2299,7223,4380,13428,104,2078,330
1,6.75,748,10304,1811,5587,6467,296,4558,1024
1,9.01,725,1707,3070,2844,1617,80,1194,992
0,5.67,747,14027,16990,11578,5915,32,738,290
1,4.96,745,1651,11462,11452,11900,112,1671,843
1,2.04,744,7957,4431,3267,11745,48,725,567
0,2.39,749,17181,17019,14551,9982,52,1349,265
1,3.83,725,2028,4074,5385,1409,76,1138,1024
0,6.48,752,11732,9736,10876,16015,88,1514,463
1,5.51,744,7261,17147,15498,7327,64,951,590
1,7.82,738,1647,2869,1848,298,76,1124,704
1,5.31,747,6027,5318,6042,3245,92,1365,1024
1,4.27,743,4354,3588,4138,2597,68,1036,1024
1,12.91,739,3023,1651,1391,927,80,1187,864
1,4.28,751,8335,16512,16089,8043,40,684,387
1,8.76,743,1361,5347,5788,8366,76,1136,1024
0,4.67,744,13130,16234,11095,12219,92,1355,1024
0,2.91,744,8853,14169,13717,11137,48,724,536
1,0.8,744,6332,9897,5656,7879,36,722,369
0,1.21,742,5842,1056,2106,9899,52,1085,319
1,3.55,746,7674,5319,3837,5344,68,1019,1024
1,3.08,746,14468,15844,10749,12908,80,1188,1024
1,1.24,747,16961,20364,15830,13008,60,1385,358
1,2.73,744,5649,2573,3394,10140,60,887,695
1,9.07,737,1411,1698,1039,11899,80,1179,1025
0,3.61,746,3858,11454,12928,13969,64,1264,357
0,3.39,744,6893,14284,11602,10327,56,1334,277
0,3.34,750,18716,16103,11280,16140,64,959,823
1,7.3,750,2545,6849,7470,1326,76,1137,1024
0,1.88,743,9338,12912,8617,16896,128,2665,360
0,3.46,750,6907,10293,8472,12864,64,963,754
1,6.04,747,682,2759,2511,9208,48,717,478
1,4.19,747,4550,6832,5895,13770,48,722,549
0,2.58,745,4526,18392,15199,9766,48,1110,318
1,7.62,745,3512,3605,2572,7223,80,1186,1025
0,1.01,747,14736,18861,16271,10597,48,1292,280
1,8.57,748,5902,5036,4279,1186,76,1129,1024
0,2.8,746,2595,9277,12620,10633,68,1541,300
1,0.9,751,12129,16438,13901,8499,36,860,267
1,6.45,741,755,2134,2249,268,56,838,640
0,1.17,744,16084,10489,6679,9381,40,914,323
1,7.13,746,12313,19067,12375,15869,56,834,525
1,3.68,751,2515,14638,18507,13568,88,1301,906
1,3.83,745,5098,1930,4057,2024,84,1253,1024
1,6.88,749,6198,12372,10566,9973,72,1084,1024
0,2.53,750,9101,18044,13558,7897,84,1440,427
1,8.9,748,6725,13595,11745,9464,76,1133,1025
0,1.6,747,17888,19912,13393,11239,60,1482,314
0,3.05,747,18721,19047,14608,9414,52,1086,361
1,7.44,746,136,17905,16328,7087,64,964,838
1,4.76,749,959,6365,7023,1766,76,1130,1024
0,3.87,744,4968,14670,13873,9882,44,751,443
0,2.14,745,17632,16612,10764,7894,36,937,267
1,4.64,740,2575,3876,2479,1362,76,1155,1024
0,1.74,747,7693,2850,3166,10189,48,1049,342
1,4.57,728,722,1713,1171,2009,80,1204,1024
1,1.7,744,5132,10312,7562,10584,188,2836,641
0,1.18,749,7041,16392,10808,15726,64,960,503
0,4.36,749,1545,14193,16483,10505,48,725,513
0,2.6,749,492,14173,10114,12133,76,1672,357
1,4.98,720,2397,1725,1011,2489,76,1126,1024
1,6.05,745,3627,3976,3680,18353,60,894,771
1,6.06,743,7429,6606,5329,21670,64,957,692
0,2.63,747,4871,906,1513,16827,60,898,586
1,5.62,742,5275,5805,3753,2659,84,1256,1024
1,6.38,738,1644,2769,2720,3114,76,1139,1024
0,4.9,745,13194,12549,13747,11694,68,1019,583
0,1.99,743,9448,9876,7756,11152,48,1002,377
0,4.3,748,5518,17769,16436,7547,44,965,323
1,6.97,741,1556,1658,1305,6210,44,796,365
0,1.5,746,17266,17280,13370,10870,100,2482,269
1,3.67,735,1482,1660,1671,1452,80,1192,1024
1,1.03,749,2719,16243,14852,12071,52,1239,289
0,2.04,751,13151,19232,17261,11236,80,2129,284
0,1.55,749,3304,5822,4398,8928,52,1193,284
0,5.06,750,11056,13398,8346,9017,72,1072,615
1,5.25,747,6829,7379,5581,3908,88,1300,1024
0,2.01,747,5155,12723,18260,8306,40,798,357
1,5.87,742,6052,6295,4615,3054,176,2660,1024
0,0.59,744,18710,18133,12461,10643,84,2229,271
0,3.06,745,10181,16737,10451,11443,48,724,542
0,1.75,746,2274,17315,11545,10109,52,1068,322
1,5.2,748,1616,5289,6034,1617,76,1142,1024
0,1.64,746,14130,17817,11630,15460,76,1492,359
0,0.27,743,9659,18447,12030,23939,92,1654,423
0,1.92,749,8819,18181,10919,9817,84,2031,299
1,4.64,745,2596,4711,4256,2094,80,1195,1024
1,5.77,746,3432,5760,3704,7235,68,1016,761
0,2.71,743,8589,4220,5702,10190,60,1203,356
0,1.47,748,16900,16434,10589,10892,52,1336,270
0,2.82,749,18547,17018,15858,10500,52,1341,276
1,8.47,744,3794,4510,2833,4733,72,1081,1025
0,1.86,747,16259,17322,13847,9418,60,1535,265
0,0.98,746,9216,19500,17545,13148,68,1763,294
1,6.55,744,3975,13617,9884,9494,76,1737,288
0,5.19,744,15466,18098,18307,10015,40,679,448
1,3.11,742,2163,4292,3041,8792,64,973,1024
0,3.26,746,14685,18931,11702,9310,92,1856,384
1,4.72,750,12874,17484,12631,8018,72,1077,1024
1,6.21,745,3973,3876,2492,1506,76,1138,1024
0,1.13,752,17257,14698,11462,13745,108,2351,315
1,4.92,736,1441,1624,995,1083,76,1145,992
0,0.86,746,18519,11533,11218,10691,60,1622,274
0,4.08,746,7803,4165,3660,8885,64,957,544
1,2.89,747,6191,6959,4914,3082,84,1266,1024
0,0.94,748,12672,19280,18060,11202,108,2963,275
0,4.67,743,13855,16488,9803,6632,40,681,406
0,1.88,749,19516,20131,12403,9807,68,1773,302
0,2.4,745,6915,7675,4425,16900,60,1004,440
0,5.78,750,1710,3044,3259,11254,48,956,373
0,4.83,747,3995,18711,15391,9276,72,1090,503
0,3.73,750,8828,2593,8229,8990,56,1441,268
1,7.84,749,7618,4901,5387,10536,68,1009,852
0,4.03,749,11595,8926,14589,13425,64,966,551
1,4.14,750,2052,15002,16952,7919,68,1012,937
1,1.52,751,6199,14958,16474,6807,48,768,417
0,2.17,745,3354,8808,6412,8445,68,1611,272
1,4.98,743,2040,1447,891,10528,48,716,525
0,0.08,749,14040,18724,15651,13081,108,2703,286
0,1.35,748,9538,12010,10347,9797,44,1141,268
1,4.59,745,10280,14129,9428,21477,60,905,1024
0,0.99,747,16996,13887,17261,15087,96,1925,339
1,3.45,732,4444,4918,3236,7813,64,977,1024
1,5.4,737,2695,3888,3014,1625,84,1256,1024
1,9.51,743,2731,2604,2920,4583,72,1088,1025
1,2.55,747,3014,2499,2406,782,84,1262,896
0,2.37,748,2359,3722,2491,10084,76,1825,307
1,5.82,745,3681,5521,3413,819,76,1142,992
0,2.94,746,16642,10983,7945,17379,68,1020,754
0,0.98,750,1163,12435,10759,9722,60,1537,266
0,1.37,745,18376,18426,15058,9600,60,1592,272
0,2.25,751,10820,14495,17605,10710,76,1801,288
0,1.84,750,7321,9815,15409,21921,164,2600,454
0,1.91,745,3632,6982,4976,8332,52,1079,352
1,4.25,720,1739,5827,4928,1474,84,1243,1024
0,0.72,745,16614,16355,16283,12670,56,1335,275
0,1.28,749,4576,14343,9631,17121,112,2229,387
1,8.4,748,3037,5063,4617,7716,80,1203,1024
1,5.03,749,8623,17576,12786,7139,104,1879,400
0,0.81,747,5759,17572,14653,10630,128,3279,272
1,6.65,748,220,14126,11346,7868,68,1036,1024
0,2.99,743,7140,8799,6473,9932,80,1524,370
0,2.68,749,8957,12968,10794,19979,48,733,561
1,6.06,750,9739,19096,17891,10627,48,1252,295
0,2.77,746,5485,16780,12107,11969,60,890,544
0,2.66,749,16191,16919,10477,7902,44,1052,283
1,9.21,749,5510,6540,3953,9692,76,1138,762
1,9.02,746,8194,6037,4796,10630,76,1136,1025
1,4.6,744,6858,7043,5049,1613,80,1205,1024
0,3.35,744,9131,8572,5562,16226,72,1073,682
1,3.27,745,881,1934,1285,4134,80,1192,1024
1,10.29,725,680,3016,3895,1410,76,1144,897
1,3.41,743,8463,3704,4034,8891,72,1098,1024
1,6.3,735,2774,2674,1648,5639,72,1089,1025
0,2.37,747,6003,14249,17814,8469,48,724,480
0,2.34,743,4855,3250,3691,8123,64,1434,347
1,4.98,746,14795,14977,10982,8454,76,1143,1024
1,1.65,747,8806,12021,6891,12542,60,893,651
